timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida1_price_eur_mwh,da_price_eur_mwh,ida1_minus_da_spread_eur_mwh_rolling_mean_14d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,wind_onshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,load_forecast_da_mw_lag_2d_same_local_qh,load_da_forecast_error_mw_rolling_std_14d_same_local_qh,wind_offshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,renewable_total_forecast_revision_id_minus_da_mw_regime_mean_shift_7d_vs_28d_z,solar_forecast_revision_id_minus_da_mw_lag_7d_same_local_qh,wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,wind_offshore_forecast_id_mw_lag_1d_same_local_qh,wind_onshore_id_forecast_error_mw_lag_2d_same_local_qh,weekday_sin,residual_load_forecast_id_approx_mw_lag_14d_same_local_qh,da_price_eur_mwh_regime_vol_7d_over_28d,da_price_eur_mwh_rolling_std_7d_same_local_qh,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,ida1_minus_da_spread_eur_mwh
2026-06-07 02:15:00+00:00,2026-06-07 04:15:00+02:00,2026-06-07,4,15,1,6,6,64.63,86.21,-0.2112499999999944,0.8300000000000054,0.6900000000000119,-2.0566666666666626,,,42456.483958,,-17.360000000000014,-0.07757378218341845,,1306.9832999999999,424.4,,-0.7818314824680299,29834.941797,1.5886220017991501,23.993192387683372,14.872529285714336,-21.58
2026-06-07 02:30:00+00:00,2026-06-07 04:30:00+02:00,2026-06-07,4,30,2,6,6,61.68,65.21,-0.6350000000000051,0.7199999999999989,-1.1899999999999977,-2.133333333333335,,,42919.045449,,-51.75999999999999,-0.11156119902243038,,1242.3304300000018,410.62,,-0.7818314824680299,29844.972076000002,1.5657064090310129,24.25733546392763,22.796369999999893,-3.529999999999994
2026-06-07 02:45:00+00:00,2026-06-07 04:45:00+02:00,2026-06-07,4,45,3,6,6,55.43,58.0,-2.033749999999996,-0.30999999999998806,-1.009999999999991,-4.539999999999995,,,43254.266582,,-43.370000000000005,-0.08716473502519337,3.699,1339.9153799999985,436.36,,-0.7818314824680299,29628.068113999998,1.567689913989509,22.500497666453942,56.886505714285704,-2.5700000000000003
2026-06-07 03:00:00+00:00,2026-06-07 05:00:00+02:00,2026-06-07,5,0,0,6,6,41.5,60.74,-1.8225000000000016,-2.065000000000005,-2.7700000000000102,-3.7533333333333245,,,44276.614559,,-33.18000000000001,-0.05317311477549586,-17.509150000000005,1496.4487999999983,472.27,,-0.7818314824680299,29813.680796,1.689853514434273,25.584576641108576,60.55616142857133,-19.240000000000002
2026-06-07 03:15:00+00:00,2026-06-07 05:15:00+02:00,2026-06-07,5,15,1,6,6,33.95,47.92,-1.667500000000004,-0.08500000000000085,-0.030000000000001137,-3.9466666666666725,,,44111.271838,,-64.51000000000005,0.002992033963272286,-6.03036000000003,1673.0492000000013,477.96,,-0.7818314824680299,29363.497844999998,1.4920480300707366,22.822941569936937,71.88576928571429,-13.969999999999999
2026-06-07 03:30:00+00:00,2026-06-07 05:30:00+02:00,2026-06-07,5,30,2,6,6,28.41,75.37,-2.0649999999999977,0.42500000000000426,-1.6099999999999994,-6.803333333333337,,,44563.620698,,-88.71000000000004,0.04088005158463751,1.9220600000001014,1606.643850000004,485.87,,-0.7818314824680299,29750.031997,1.426908762472654,23.063767915849795,91.25493535714314,-46.96000000000001
2026-06-07 03:45:00+00:00,2026-06-07 05:45:00+02:00,2026-06-07,5,45,3,6,6,13.04,11.28,-2.7662499999999985,2.230000000000004,-2.219999999999999,-10.08,,,46211.503084,,-126.28999999999996,-0.018717754924639434,22.514349999999922,1530.2681600000033,481.5,,-0.7818314824680299,29004.137028000005,1.3635574069154923,23.718126582245574,144.75193892857143,1.7599999999999998
2026-06-07 04:00:00+00:00,2026-06-07 06:00:00+02:00,2026-06-07,6,0,0,6,6,12.41,8.55,-5.163750000000004,-5.005000000000017,-1.7500000000000142,-13.15333333333335,,,48203.339216,,-144.24000000000007,-0.2845413870492142,8.60599000000002,1539.0733200000032,496.59,,-0.7818314824680299,28641.257681000003,1.4592517927127844,25.807593659158005,310.6969503571428,3.8599999999999994
2026-06-07 04:15:00+00:00,2026-06-07 06:15:00+02:00,2026-06-07,6,15,1,6,6,7.12,5.11,-7.351250000000004,-1.8699999999999974,-9.830000000000013,-13.546666666666667,,,46770.054603,,-155.55000000000007,-0.3482736815306966,-18.190759999999955,1166.2973599999968,519.17,,-0.7818314824680299,26760.084659,1.4541492923316135,26.949686454577297,284.4662142857145,2.01
2026-06-07 04:30:00+00:00,2026-06-07 06:30:00+02:00,2026-06-07,6,30,2,6,6,6.2,62.85,-2.722499999999993,-0.14999999999999147,0.09000000000000341,-9.453333333333333,,,47740.282005,,-195.33000000000004,-0.27120434934061527,78.81142,1086.8632199999956,517.51,,-0.7818314824680299,26450.080531,1.2688193450234084,25.25467528616356,248.2115389285709,-56.65
