timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida3_price_eur_mwh,da_price_eur_mwh,load_da_forecast_error_mw_rolling_mean_3d_same_local_qh,wind_onshore_forecast_da_mw,ida3_price_eur_mwh_lag_14d_same_local_qh,ida3_minus_da_spread_eur_mwh_regime_vol_7d_over_28d,wind_onshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,ida3_minus_da_spread_eur_mwh_rolling_std_3d_same_local_qh,ida3_price_eur_mwh_regime_vol_7d_over_28d,ida3_minus_da_spread_eur_mwh_rolling_median_3d_same_local_qh,ida3_price_eur_mwh_regime_abs_median_28d_over_vol,load_forecast_da_mw_lag_1d_same_local_qh,wind_offshore_forecast_id_mw_lag_14d_same_local_qh,ida3_minus_da_spread_eur_mwh
2026-05-27 10:30:00+00:00,2026-05-27 12:30:00+02:00,2026-05-27,12,30,2,2,5,1.74,-1.84,,6705.64927,,1.0739559507863077,,8.032733034279216,0.40287525868351404,6.93,0.3327890394374775,60150.181949,255.88,3.58
2026-05-27 10:45:00+00:00,2026-05-27 12:45:00+02:00,2026-05-27,12,45,3,2,5,1.49,-6.76,,6806.07773,,0.4117053198386544,,14.962379489907347,0.4422283615977957,11.36,0.30690205315497593,60081.414917,230.35,8.25
2026-05-27 11:00:00+00:00,2026-05-27 13:00:00+02:00,2026-05-27,13,0,0,2,5,2.05,-1.17,,6955.13382,,0.37652809231004547,,14.340125522463183,0.42740971710667264,14.62,0.28882623588183365,59845.408914,209.62,3.2199999999999998
2026-05-27 11:15:00+00:00,2026-05-27 13:15:00+02:00,2026-05-27,13,15,1,2,5,1.96,-0.7,,7167.39121,,1.0109683564644922,,13.873435046880084,0.522682666098797,13.260000000000003,0.2911842035899306,59608.319316,195.86,2.66
2026-05-27 11:30:00+00:00,2026-05-27 13:30:00+02:00,2026-05-27,13,30,2,2,5,4.39,-2.0,,7413.03984,,0.34834167190869947,,20.42124384066749,0.5843985973370551,12.539999999999996,0.2872257897479226,59342.781337,185.18,6.39
2026-05-27 11:45:00+00:00,2026-05-27 13:45:00+02:00,2026-05-27,13,45,3,2,5,3.61,-3.47,,7709.60732,,0.31688357282694407,,17.89687263183152,0.6369924283179406,9.485,0.26693481783643325,59032.091724,172.55,7.08
2026-05-27 12:00:00+00:00,2026-05-27 14:00:00+02:00,2026-05-27,14,0,0,2,5,2.01,-3.09,,8068.39872,,1.4355140856836544,,77.40697933649136,0.5294593381135069,126.115,0.26038891108641876,58838.035222,140.27,5.1
2026-05-27 12:15:00+00:00,2026-05-27 14:15:00+02:00,2026-05-27,14,15,1,2,5,1.99,-1.28,,8396.37172,,0.40429142965059517,,14.686607845244595,0.5301898964644481,13.105,0.2910048889702821,58315.219812,142.2,3.27
2026-05-27 12:30:00+00:00,2026-05-27 14:30:00+02:00,2026-05-27,14,30,2,2,5,1.99,-1.62,,8687.49727,,0.9666543439290963,,13.75322689407837,0.5064462123681801,10.305000000000001,0.332404163572516,58342.505375,142.21,3.6100000000000003
2026-05-27 12:45:00+00:00,2026-05-27 14:45:00+02:00,2026-05-27,14,45,3,2,5,0.82,-1.77,,9004.63265,,0.7909428167400344,,5.041671349860051,0.4801278560433607,7.515000000000001,0.3880798003470503,58079.874406,144.2,2.59
2026-05-27 13:00:00+00:00,2026-05-27 15:00:00+02:00,2026-05-27,15,0,0,2,5,2.94,-1.8,,9373.1993,,1.1713559685635304,,45.07098623283054,0.4602328074492219,49.199999999999996,0.3811682144684545,58039.315803,147.16,4.74
2026-05-27 13:15:00+00:00,2026-05-27 15:15:00+02:00,2026-05-27,15,15,1,2,5,1.86,-2.02,,9945.79691,,1.4464807267298214,,12.770348468229045,0.4218261593544532,63.93000000000001,0.38867518051070393,57611.472199,156.75,3.88
2026-05-27 13:30:00+00:00,2026-05-27 15:30:00+02:00,2026-05-27,15,30,2,2,5,5.0,-1.9,,10615.21629,,1.6464747558327684,,68.30651506262049,0.5348027001453071,47.67,0.6598090986073883,57278.278536,166.36,6.9
2026-05-27 13:45:00+00:00,2026-05-27 15:45:00+02:00,2026-05-27,15,45,3,2,5,3.62,-1.09,,11140.53884,,0.9231430497350138,,10.691454531540597,0.7386315499821621,7.5600000000000005,1.1565941316667354,56908.514425,172.76,4.71
2026-05-27 14:00:00+00:00,2026-05-27 16:00:00+02:00,2026-05-27,16,0,0,2,5,8.48,-1.88,,11603.24816,,0.674812333310827,,6.745798692519672,0.5788404494202181,18.68,0.8810498844778253,57188.607837,188.7,10.36
2026-05-27 14:15:00+00:00,2026-05-27 16:15:00+02:00,2026-05-27,16,15,1,2,5,10.2,-0.91,,12088.13072,,0.4405902267960517,,4.532554467405769,0.8308934603092727,5.455,1.388203627952418,57318.805482,206.88,11.11
2026-05-27 14:30:00+00:00,2026-05-27 16:30:00+02:00,2026-05-27,16,30,2,2,5,10.5,-0.01,,12654.84929,,0.9708073600429848,,4.949747468305828,1.0566813859763151,1.37,1.7310389952792473,57133.250061,230.37,10.51
2026-05-27 14:45:00+00:00,2026-05-27 16:45:00+02:00,2026-05-27,16,45,3,2,5,24.0,6.46,,13301.69755,,0.42309451269383175,,0.7424621202458913,1.068188999600735,1.565,1.8180544956743274,56897.184649,248.18,17.54
2026-05-27 15:00:00+00:00,2026-05-27 17:00:00+02:00,2026-05-27,17,0,0,2,5,31.57,2.0,,14068.55087,,0.5491110922434389,,0.14142135623744617,0.9887180096036076,0.11,1.7840152291060198,57544.896806,269.04,29.57
2026-05-27 15:15:00+00:00,2026-05-27 17:15:00+02:00,2026-05-27,17,15,1,2,5,54.94,5.0,,14575.35108,,1.4357731550598392,,21.672822843367683,1.0458386338425234,-11.295,1.8834881342117604,57579.487856,301.95,49.94
2026-05-27 15:30:00+00:00,2026-05-27 17:30:00+02:00,2026-05-27,17,30,2,2,5,69.79,43.39,,14916.3277,,0.7989315428291707,,11.737972567696689,1.193243219615538,4.68,2.44130916384221,57954.939154,334.11,26.400000000000006
2026-05-27 15:45:00+00:00,2026-05-27 17:45:00+02:00,2026-05-27,17,45,3,2,5,106.01,54.18,,15063.74502,,1.1444927858335077,,48.98128673279215,1.250757027278827,23.365000000000002,3.5721123266862276,58049.441015,367.84,51.830000000000005
2026-05-27 16:00:00+00:00,2026-05-27 18:00:00+02:00,2026-05-27,18,0,0,2,5,91.65,38.62,,15199.21687,,0.5874525320064321,,0.9475230867900094,1.1093002527741727,16.71,3.9581303969967467,58279.593105,404.82,53.03000000000001
2026-05-27 16:15:00+00:00,2026-05-27 18:15:00+02:00,2026-05-27,18,15,1,2,5,114.7,94.21,,15205.48311,,0.8352904463348878,,2.3263813101037414,0.8819297891388678,0.5550000000000068,7.084106544421578,58212.447602,435.02,20.49000000000001
2026-05-27 16:30:00+00:00,2026-05-27 18:30:00+02:00,2026-05-27,18,30,2,2,5,138.56,121.37,,15213.65839,,0.531262527073038,,7.756961389616427,0.7133809614240387,-10.445000000000007,8.834046839571474,58275.515257,469.2,17.189999999999998
2026-05-27 16:45:00+00:00,2026-05-27 18:45:00+02:00,2026-05-27,18,45,3,2,5,151.05,143.35,,15220.93421,,0.6386183833310468,,6.455884912233182,0.5126677076064077,-6.364999999999981,8.996938948985717,58469.448394,504.43,7.700000000000017
2026-05-27 17:00:00+00:00,2026-05-27 19:00:00+02:00,2026-05-27,19,0,0,2,5,136.52,113.08,,15194.82618,,0.4586998788156107,,1.7536248173426396,0.5129122568795824,6.499999999999993,10.146077816807365,58499.229934,530.58,23.440000000000012
2026-05-27 17:15:00+00:00,2026-05-27 19:15:00+02:00,2026-05-27,19,15,1,2,5,147.52,131.87,,14968.87114,,1.037308501624054,,1.5061374439273687,0.6286514050995058,1.5049999999999955,9.18948388473495,58356.567005,566.92,15.650000000000006
2026-05-27 17:30:00+00:00,2026-05-27 19:30:00+02:00,2026-05-27,19,30,2,2,5,156.0,150.0,,14734.09616,,1.4193433200264614,,5.4022958082651975,0.5798548352977828,4.650000000000006,9.035283098735384,58180.328913,599.44,6.0
2026-05-27 17:45:00+00:00,2026-05-27 19:45:00+02:00,2026-05-27,19,45,3,2,5,172.17,152.99,,14491.41745,,0.35484078410894637,,8.775195154525052,0.5734753458663552,-17.184999999999988,6.390041392843517,58066.019141,634.01,19.17999999999998
2026-05-27 18:00:00+00:00,2026-05-27 20:00:00+02:00,2026-05-27,20,0,0,2,5,159.28,157.39,,14243.75719,,1.530635399323871,,5.819488809165306,0.7636051653792786,-0.664999999999992,7.723297470629185,57642.477222,665.49,1.8900000000000148
2026-05-27 18:15:00+00:00,2026-05-27 20:15:00+02:00,2026-05-27,20,15,1,2,5,161.4,162.41,,14113.55902,,0.8619142994688853,,2.7365032431919225,0.8090223085157859,-4.484999999999999,7.313325101147303,57092.668408,678.14,-1.009999999999991
2026-05-27 18:30:00+00:00,2026-05-27 20:30:00+02:00,2026-05-27,20,30,2,2,5,178.3,164.87,,13976.14572,,0.9445207049059094,,2.5314422766478124,0.7558021986043201,2.410000000000011,6.4791415861964765,56608.169899,688.78,13.430000000000007
2026-05-27 18:45:00+00:00,2026-05-27 20:45:00+02:00,2026-05-27,20,45,3,2,5,182.18,181.61,,13821.57717,,1.1117704663830492,,9.48230193571159,0.8389949514451691,6.52500000000002,5.948355923390099,55970.64791,700.96,0.5699999999999932
2026-05-27 19:00:00+00:00,2026-05-27 21:00:00+02:00,2026-05-27,21,0,0,2,5,186.95,179.8,,13654.28149,,1.0580234280238174,,1.2515790027002487,0.8537248866735417,-7.405000000000001,7.100566325746106,55499.146188,711.86,7.149999999999977
2026-05-27 19:15:00+00:00,2026-05-27 21:15:00+02:00,2026-05-27,21,15,1,2,5,171.67,165.8,,13549.06901,,1.2921562836328975,,0.480832611206957,0.6912370629660853,-3.0600000000000023,8.538587001545244,55013.260449,719.34,5.869999999999976
2026-05-27 19:30:00+00:00,2026-05-27 21:30:00+02:00,2026-05-27,21,30,2,2,5,160.58,154.84,,13470.77259,,0.8220971650204484,,1.562705986422323,0.6429368093216757,-0.9150000000000063,9.551513002568964,54200.159506,724.87,5.740000000000009
2026-05-27 19:45:00+00:00,2026-05-27 21:45:00+02:00,2026-05-27,21,45,3,2,5,153.68,164.99,,13399.80554,,0.8289451328827135,,3.613315651863248,0.6248854226824097,-10.204999999999998,9.304766235449536,53402.100416,729.67,-11.310000000000002
2026-05-27 20:00:00+00:00,2026-05-27 22:00:00+02:00,2026-05-27,22,0,0,2,5,161.48,155.38,,13185.83992,,1.076970912317543,,5.692209588551718,0.5373460662589359,-4.435000000000002,8.906534660368777,52580.145648,735.3,6.099999999999994
2026-05-27 20:15:00+00:00,2026-05-27 22:15:00+02:00,2026-05-27,22,15,1,2,5,151.17,149.1,,12944.82642,,1.2108705434305918,,7.254915574973989,0.49859181859886503,-0.0799999999999983,10.13260977835282,51572.619801,722.03,2.069999999999993
2026-05-27 20:30:00+00:00,2026-05-27 22:30:00+02:00,2026-05-27,22,30,2,2,5,146.21,141.5,,12704.12044,,0.9434296477592576,,4.0375797205751915,0.5545377616037991,-3.624999999999986,10.503067847845188,50637.837211,715.91,4.710000000000008
2026-05-27 20:45:00+00:00,2026-05-27 22:45:00+02:00,2026-05-27,22,45,3,2,5,136.42,132.8,,12456.60869,,1.3310628464828234,,10.967226176203347,0.6900969850777685,-14.824999999999989,10.910089164441134,49683.173092,710.9,3.619999999999976
2026-05-27 21:00:00+00:00,2026-05-27 23:00:00+02:00,2026-05-27,23,0,0,2,5,145.87,143.6,,12190.28358,,0.43197402597823764,,0.26870057685086746,0.45688176168837885,-4.47999999999999,9.950134934080934,48763.072668,702.15,2.2700000000000102
2026-05-27 21:15:00+00:00,2026-05-27 23:15:00+02:00,2026-05-27,23,15,1,2,5,137.01,136.6,,11826.59469,,0.49682055275383735,,1.9021172413918308,0.4970776175359238,0.015000000000000568,9.93718100980868,48004.924485,694.8,0.4099999999999966
2026-05-27 21:30:00+00:00,2026-05-27 23:30:00+02:00,2026-05-27,23,30,2,2,5,133.8,130.27,,11459.41351,,0.35927950263200015,,1.8950461735799622,0.43208327153381026,-0.9200000000000088,10.01916898363138,47286.649059,688.58,3.530000000000001
2026-05-27 21:45:00+00:00,2026-05-27 23:45:00+02:00,2026-05-27,23,45,3,2,5,132.23,128.92,,11090.48255,,0.10873955308527385,,0.3606244584051433,0.358594460167443,-2.4949999999999974,9.016115339576531,46613.074761,681.45,3.3100000000000023
2026-05-28 10:00:00+00:00,2026-05-28 12:00:00+02:00,2026-05-28,12,0,0,3,5,-4.16,0.03,,669.58848,43.56,0.935129024661104,,6.682159082212875,0.3186122725955206,-1.3150000000000004,0.45425650381848703,62243.718669,1354.99,-4.19
2026-05-28 10:15:00+00:00,2026-05-28 12:15:00+02:00,2026-05-28,12,15,1,3,5,-5.82,0.0,,667.50255,35.68,0.955538242891256,,0.9475230867899735,0.318147539654054,3.29,0.3864521637302754,61461.734155,1361.27,-5.82
2026-05-28 10:30:00+00:00,2026-05-28 12:30:00+02:00,2026-05-28,12,30,2,3,5,-5.17,2.38,,669.4271,32.0,0.9717039045990546,,1.6475588001646557,0.3762516057666711,2.415,0.3456309297411366,61229.571552,1373.57,-7.55
2026-05-28 10:45:00+00:00,2026-05-28 12:45:00+02:00,2026-05-28,12,45,3,3,5,-5.82,2.09,,676.10422,23.98,0.37695858916476743,,5.282087655463511,0.4176493781509891,4.515,0.3209369002115475,61314.542051,1385.93,-7.91
2026-05-28 11:00:00+00:00,2026-05-28 13:00:00+02:00,2026-05-28,13,0,0,3,5,-5.82,-1.27,,684.77288,25.76,0.38231669127722573,,0.8909545442950504,0.404354231798056,3.85,0.3011451312414522,60728.460935,1403.01,-4.550000000000001
2026-05-28 11:15:00+00:00,2026-05-28 13:15:00+02:00,2026-05-28,13,15,1,3,5,-6.01,-0.01,,705.50238,20.01,0.9257992967580013,,0.558614357137372,0.49650421733138383,3.0549999999999997,0.30317188461854644,60631.634078,1428.13,-6.0
2026-05-28 11:30:00+00:00,2026-05-28 13:30:00+02:00,2026-05-28,13,30,2,3,5,-5.82,1.82,,728.85009,17.19,0.32228820308743744,,5.861915216036483,0.5660344778987506,2.244999999999997,0.30057646556007406,60179.862522,1457.25,-7.640000000000001
2026-05-28 11:45:00+00:00,2026-05-28 13:45:00+02:00,2026-05-28,13,45,3,3,5,-6.48,-0.03,,756.31391,13.72,0.28987059423813966,,7.247844507162114,0.6174466994305137,1.9549999999999992,0.2803763684709838,59318.373871,1486.37,-6.45
2026-05-28 12:00:00+00:00,2026-05-28 14:00:00+02:00,2026-05-28,14,0,0,3,5,-5.45,-0.02,,790.08745,18.39,1.354887450544605,,124.27401679353572,0.5133591842872471,92.975,0.27483780715489164,59304.330744,1442.6,-5.430000000000001
2026-05-28 12:15:00+00:00,2026-05-28 14:15:00+02:00,2026-05-28,14,15,1,3,5,-3.27,1.07,,837.12523,15.88,0.39381783051509645,,0.3889087296526021,0.5065683076522352,2.994999999999999,0.30441420683174736,58692.698741,1483.69,-4.34
2026-05-28 12:30:00+00:00,2026-05-28 14:30:00+02:00,2026-05-28,14,30,2,3,5,-3.99,-0.18,,892.41299,16.01,0.9160044755347104,,2.142533546995238,0.48152143773770745,2.095000000000001,0.348338926399428,58732.049105,1539.79,-3.81
2026-05-28 12:45:00+00:00,2026-05-28 14:45:00+02:00,2026-05-28,14,45,3,3,5,-2.0,0.25,,962.74613,18.14,0.7734537635632744,,0.9616652224137042,0.44918072836385997,3.2699999999999996,0.4050657362470239,58405.243173,1577.9,-2.25
2026-05-28 13:00:00+00:00,2026-05-28 15:00:00+02:00,2026-05-28,15,0,0,3,5,-4.97,-1.71,,1042.08629,17.2,1.0780192425266968,,53.973460607969166,0.4287634536931588,42.904999999999994,0.39480993682010185,58352.259753,1615.86,-3.26
2026-05-28 13:15:00+00:00,2026-05-28 15:15:00+02:00,2026-05-28,15,15,1,3,5,-1.89,0.01,,1120.65111,19.73,1.318482367881522,,48.84693644436671,0.3888253216310959,38.42,0.40037617292117195,57605.241314,1635.58,-1.9
2026-05-28 13:30:00+00:00,2026-05-28 15:30:00+02:00,2026-05-28,15,30,2,3,5,5.84,0.84,,1185.34179,35.08,1.4951833248259538,,62.98200100028579,0.4953325238034789,51.435,0.6808392041017455,57339.952473,1662.4,5.0
2026-05-28 13:45:00+00:00,2026-05-28 15:45:00+02:00,2026-05-28,15,45,3,3,5,9.17,4.34,,1244.36798,60.0,0.8750615124286704,,3.3304729393886388,0.6851894733477433,2.355,1.181098956353625,56957.166529,1683.34,4.83
2026-05-28 14:00:00+00:00,2026-05-28 16:00:00+02:00,2026-05-28,16,0,0,3,5,13.6,26.42,,1295.22208,47.7,0.6030502075558261,,9.256027765731908,0.5347578090550066,16.905,0.908677365111233,57123.925977,1713.91,-12.820000000000002
2026-05-28 14:15:00+00:00,2026-05-28 16:15:00+02:00,2026-05-28,16,15,1,3,5,18.44,10.0,,1339.27106,66.33,0.5736787103003033,,1.732411613907041,0.7667508731673928,9.885,1.4128228433185512,57071.338577,1744.73,8.440000000000001
2026-05-28 14:30:00+00:00,2026-05-28 16:30:00+02:00,2026-05-28,16,30,2,3,5,48.22,52.31,,1378.5204,86.05,0.9733442011197889,,3.988082245892128,0.9790797112498786,7.6899999999999995,1.7476193562557085,56583.192255,1772.53,-4.090000000000003
2026-05-28 14:45:00+00:00,2026-05-28 16:45:00+02:00,2026-05-28,16,45,3,3,5,87.66,60.01,,1412.50113,97.43,0.5838424462574596,,10.924799769332159,0.9933010013547242,9.815,1.8682009930069137,56709.238611,1796.55,27.65
2026-05-28 15:00:00+00:00,2026-05-28 17:00:00+02:00,2026-05-28,17,0,0,3,5,75.5,65.43,,1445.83,80.34,0.8066401947040129,,20.760655095637038,0.9263359306054683,14.89,1.8683399297580208,57352.038777,1841.52,10.069999999999993
2026-05-28 15:15:00+00:00,2026-05-28 17:15:00+02:00,2026-05-28,17,15,1,3,5,92.46,92.56,,1461.1987,92.77,1.5688331217167253,,32.46327232427439,1.0042934098941099,26.985,2.0043958041591536,57342.639396,1860.22,-0.10000000000000853
2026-05-28 15:30:00+00:00,2026-05-28 17:30:00+02:00,2026-05-28,17,30,2,3,5,108.0,114.99,,1479.08174,104.23,1.1118594991875126,,9.489373003523474,1.1851383414096266,19.69,2.7060096753346037,57509.058268,1906.03,-6.989999999999995
2026-05-28 15:45:00+00:00,2026-05-28 17:45:00+02:00,2026-05-28,17,45,3,3,5,124.04,143.02,,1493.90342,119.46,1.1807560564225172,,4.362848839920997,1.305630003639507,54.915000000000006,4.142157540085527,57978.625084,1924.75,-18.980000000000004
2026-05-28 16:00:00+00:00,2026-05-28 18:00:00+02:00,2026-05-28,18,0,0,3,5,105.28,110.33,,1510.51354,104.85,1.126122207642932,,26.1558798360904,1.1737794968345951,34.535000000000004,4.663072466840018,58506.282317,1936.36,-5.049999999999997
2026-05-28 16:15:00+00:00,2026-05-28 18:15:00+02:00,2026-05-28,18,15,1,3,5,120.0,131.36,,1509.30923,115.96,1.2875238419042856,,12.932983027901958,0.979156159475963,11.345000000000006,8.72083686744666,58279.379205,1935.1,-11.360000000000014
2026-05-28 16:30:00+00:00,2026-05-28 18:30:00+02:00,2026-05-28,18,30,2,3,5,138.73,147.28,,1507.47728,126.15,1.1630352009623168,,15.66241520328203,0.8000114477939785,6.114999999999995,10.669809868102739,58273.775808,1933.9,-8.550000000000011
2026-05-28 16:45:00+00:00,2026-05-28 18:45:00+02:00,2026-05-28,18,45,3,3,5,163.73,165.3,,1505.38715,137.04,0.8186935001646298,,13.173399333505378,0.5833649309608455,-1.6149999999999807,10.734796844237074,58508.236559,1930.9,-1.5700000000000216
2026-05-28 17:00:00+00:00,2026-05-28 19:00:00+02:00,2026-05-28,19,0,0,3,5,148.63,154.47,,1497.80093,124.48,0.8510611328297573,,11.101576464628808,0.6829794171155554,15.590000000000003,13.100070742863606,58461.767893,1932.01,-5.840000000000003
2026-05-28 17:15:00+00:00,2026-05-28 19:15:00+02:00,2026-05-28,19,15,1,3,5,171.25,173.31,,1526.71846,132.65,1.1321547706560975,,9.24895669792005,0.7397309943804355,9.11,11.517919055406546,58304.005792,1922.8,-2.0600000000000023
2026-05-28 17:30:00+00:00,2026-05-28 19:30:00+02:00,2026-05-28,19,30,2,3,5,205.89,204.14,,1552.62577,140.97,1.3521972914541307,,1.7465537495307715,0.6074479286536539,7.234999999999999,10.4133822434574,58104.662751,1916.62,1.75
2026-05-28 17:45:00+00:00,2026-05-28 19:45:00+02:00,2026-05-28,19,45,3,3,5,258.0,340.83,,1580.73569,150.37,0.7039503525803426,,21.32634052058625,0.5392612832166622,4.099999999999994,6.843890375760554,57764.627683,1903.11,-82.82999999999998
2026-05-28 18:00:00+00:00,2026-05-28 20:00:00+02:00,2026-05-28,20,0,0,3,5,244.12,256.44,,1611.3295,143.01,1.4127487460334793,,1.1030865786510158,0.6956743780965922,2.670000000000016,7.922020616881134,57253.817215,1893.81,-12.319999999999993
2026-05-28 18:15:00+00:00,2026-05-28 20:15:00+02:00,2026-05-28,20,15,1,3,5,293.85,298.32,,1725.48842,148.83,0.779858949724072,,1.0889444430272976,0.7892800410671267,-1.7800000000000011,7.829348457085492,56543.381136,1870.93,-4.46999999999997
2026-05-28 18:30:00+00:00,2026-05-28 20:30:00+02:00,2026-05-28,20,30,2,3,5,345.0,468.31,,1831.62917,153.27,1.0141537025811922,,6.5265955903518265,0.7382672474489188,8.815000000000012,7.26207103699625,55894.814073,1848.07,-123.31
2026-05-28 18:45:00+00:00,2026-05-28 20:45:00+02:00,2026-05-28,20,45,3,3,5,373.24,340.09,,1920.63355,158.74,1.0017280099033712,,8.951971849821708,0.8262969736602047,6.900000000000006,6.632368707103376,55425.184649,1833.11,33.150000000000034
2026-05-28 19:00:00+00:00,2026-05-28 21:00:00+02:00,2026-05-28,21,0,0,3,5,360.97,302.17,,1965.60535,160.17,0.96317654866529,,10.917728701520272,0.8015142641178759,-0.5700000000000074,7.832562983624574,54894.925448,1814.14,58.80000000000001
2026-05-28 19:15:00+00:00,2026-05-28 21:15:00+02:00,2026-05-28,21,15,1,3,5,352.04,275.98,,2000.00527,159.99,1.1803527962983482,,6.554879861599292,0.7170998798134568,1.2349999999999852,9.81912047801264,54270.841841,1786.51,76.06
2026-05-28 19:30:00+00:00,2026-05-28 21:30:00+02:00,2026-05-28,21,30,2,3,5,283.7,361.81,,2051.39046,152.24,0.894054559305146,,3.924442635585347,0.6973312937240819,2.9650000000000034,11.613556068148265,53690.863624,1759.89,-78.11000000000001
2026-05-28 19:45:00+00:00,2026-05-28 21:45:00+02:00,2026-05-28,21,45,3,3,5,204.09,244.12,,2111.30727,145.21,0.7602111980222471,,1.025304832720486,0.6412274857035929,-12.034999999999997,10.97376074388902,52902.657196,1728.23,-40.03
2026-05-28 20:00:00+00:00,2026-05-28 22:00:00+02:00,2026-05-28,22,0,0,3,5,242.54,215.17,,2178.21515,155.84,0.9974477034645118,,10.295474734076134,0.5999947402060414,-1.1800000000000068,10.640108245535034,51935.536656,1713.47,27.370000000000005
2026-05-28 20:15:00+00:00,2026-05-28 22:15:00+02:00,2026-05-28,22,15,1,3,5,204.85,217.18,,2184.334,152.41,1.1337284721336103,,5.147737367038067,0.5711408955227941,-1.5700000000000074,12.82098700155187,51010.447576,1690.2,-12.330000000000013
2026-05-28 20:30:00+00:00,2026-05-28 22:30:00+02:00,2026-05-28,22,30,2,3,5,180.12,190.0,,2192.37873,146.19,0.9649987552086,,7.912524881477466,0.6136784793063107,-0.8849999999999909,13.298799402926832,50063.245827,1673.9,-9.879999999999995
2026-05-28 20:45:00+00:00,2026-05-28 22:45:00+02:00,2026-05-28,22,45,3,3,5,161.3,185.0,,2195.5063,138.19,1.3318800360893064,,18.526197667087516,0.7479953601483513,-9.480000000000004,13.203116779897178,49002.53635,1657.59,-23.69999999999999
2026-05-28 21:00:00+00:00,2026-05-28 23:00:00+02:00,2026-05-28,23,0,0,3,5,172.1,170.0,,2197.80536,145.67,0.5263194808103089,,4.907321061434638,0.4964143218668569,-1.1999999999999886,12.446714770504512,48100.043983,1642.06,2.0999999999999943
2026-05-28 21:15:00+00:00,2026-05-28 23:15:00+02:00,2026-05-28,23,15,1,3,5,162.36,165.0,,2192.66653,137.24,0.4722559800871556,,0.6717514421272323,0.557674981904113,0.8850000000000051,12.236834654001244,47175.618225,1657.88,-2.6399999999999864
2026-05-28 21:30:00+00:00,2026-05-28 23:30:00+02:00,2026-05-28,23,30,2,3,5,151.84,155.42,,2186.36091,130.3,0.5468450394756319,,4.0941482630701245,0.4574610511125845,0.6349999999999909,12.22393241723532,46393.786754,1673.72,-3.579999999999984
2026-05-28 21:45:00+00:00,2026-05-28 23:45:00+02:00,2026-05-28,23,45,3,3,5,148.0,143.88,,2182.18807,126.8,0.40598815790608384,,4.285067093990479,0.3734691859214513,0.28000000000000114,10.816469928592223,45710.525368,1691.62,4.1200000000000045
2026-05-31 10:00:00+00:00,2026-05-31 12:00:00+02:00,2026-05-31,12,0,0,6,5,24.19,10.43,,2686.18118,,0.36745767436483295,,,0.16287515781512454,,0.4590603124795375,50193.202029,3040.19,13.760000000000002
2026-05-31 10:15:00+00:00,2026-05-31 12:15:00+02:00,2026-05-31,12,15,1,6,5,24.0,1.8,,2832.14234,,0.43789034246894715,,,0.19294512495633573,,0.39405318281854196,49897.554227,2954.65,22.2
2026-05-31 10:30:00+00:00,2026-05-31 12:30:00+02:00,2026-05-31,12,30,2,6,5,24.85,-0.01,,2973.92509,,0.5091922516298237,,,0.2959010402175408,,0.3535583081047921,49895.141271,2775.22,24.860000000000003
2026-05-31 10:45:00+00:00,2026-05-31 12:45:00+02:00,2026-05-31,12,45,3,6,5,24.5,-4.11,,3125.87345,,1.1939215941434829,,,0.3618211028226325,,0.3326033374318645,49782.144044,2691.78,28.61
2026-05-31 11:00:00+00:00,2026-05-31 13:00:00+02:00,2026-05-31,13,0,0,6,5,24.0,-0.03,,3273.4503,,0.6638534800556736,,,0.3515353656602696,,0.31297636516603544,49197.457655,2609.91,24.03
2026-05-31 11:15:00+00:00,2026-05-31 13:15:00+02:00,2026-05-31,13,15,1,6,5,23.1,0.73,,3423.34715,,0.5163771580716208,,,0.47048335499757343,,0.31737284890367096,48872.382276,2510.07,22.37
2026-05-31 11:30:00+00:00,2026-05-31 13:30:00+02:00,2026-05-31,13,30,2,6,5,23.0,3.03,,3572.30008,,0.832370242179438,,,0.5713850487894101,,0.31949796447452383,48730.804395,2407.22,19.97
2026-05-31 11:45:00+00:00,2026-05-31 13:45:00+02:00,2026-05-31,13,45,3,6,5,22.02,3.07,,3715.07413,,0.7978308182729631,,,0.6249573479531187,,0.2991645218430881,48367.16015,2298.47,18.95
2026-05-31 12:00:00+00:00,2026-05-31 14:00:00+02:00,2026-05-31,14,0,0,6,5,20.69,-4.11,,3903.86591,,1.8250966958011692,,,0.4985156644336339,,0.28688841443224805,48065.172418,2117.49,24.8
2026-05-31 12:15:00+00:00,2026-05-31 14:15:00+02:00,2026-05-31,14,15,1,6,5,21.81,1.7,,4116.2685,,0.8658066674782334,,,0.4772530630129188,,0.3149797870745424,47822.194051,2030.57,20.11
2026-05-31 12:30:00+00:00,2026-05-31 14:30:00+02:00,2026-05-31,14,30,2,6,5,20.08,3.67,,4336.84835,,0.5802197161540593,,,0.4066061718452195,,0.35708342830094764,47412.982163,1933.68,16.409999999999997
2026-05-31 12:45:00+00:00,2026-05-31 14:45:00+02:00,2026-05-31,14,45,3,6,5,19.99,6.9,,4563.73212,,0.3008585773649298,,,0.3081220527284937,,0.41268912641284716,47206.181698,1844.77,13.089999999999998
