trial,elapsed_seconds,score,mean_val_rmse,mean_val_mae,mean_overfit_ratio_rmse,mean_overfit_excess,mean_spearman,mean_signal_spearman,mean_directional_accuracy,total_pnl,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,gamma,objective,tree_method,random_state,n_jobs
34,1.354464514006395,54.56990700033009,40.460798133536095,23.32341755793713,1.3060637349672843,0.3487105919222983,0.8731201328249454,0.16703557721230147,0.5317129629629629,2987.3999999999987,500,3,0.011150915942474832,0.8159241710656676,0.8640804883326949,238.94682944208768,454.0439829739636,1.717461381371737,15.36589180083595,reg:squarederror,hist,42,1
35,1.0618543790187687,58.257806177427504,42.70800892086642,24.724729063626242,1.3537174643618466,0.3640955794819016,0.8683085458639309,0.2079366869240906,0.5372685185185185,285.5899999999997,350,3,0.01043256042636017,0.8280234381874287,0.8678783742922305,121.16710323983905,462.7845101593123,0.267784703482315,15.772184086928238,reg:squarederror,hist,42,1
36,1.2072849450050853,57.56192943438602,41.85244437205175,24.01641661263382,1.3603144069697175,0.37535406349705985,0.8670819612197597,0.21444179282204973,0.5358796296296295,-650.4100000000008,350,4,0.013356714104463315,0.7460920147065112,0.899430994310521,116.5495703629819,490.7533518573873,0.15606678563233273,13.4189857460709,reg:squarederror,hist,42,1
37,1.3755436530336738,55.396123886132585,39.597978502654016,22.38894421433237,1.3966503694312715,0.3989634314898099,0.8595154757139353,0.15062937728050316,0.5451388888888888,2133.190000000002,400,4,0.0164768844085507,0.6996470922075207,0.8999084286478739,167.00486390529647,77.36692521161767,0.12405370252386484,17.76237296201968,reg:squarederror,hist,42,1
38,1.0388504849979654,61.71662341570601,46.0837900300751,28.54551007200936,1.407194959050795,0.33922629574148844,0.8025525021660136,0.25254545560736663,0.5604166666666667,7272.199999999998,400,3,0.016194111006846944,0.6991285497756221,0.30457242509741494,195.70886543905965,69.41023096403747,7.2824938034877045,17.44254489976223,reg:squarederror,hist,42,1
39,1.3088955429848284,61.766122361864284,46.07853284304061,28.562544829848743,1.4090116909563426,0.34045332068755346,0.8014768933965976,0.2421239828045715,0.5537037037037037,6232.76,500,3,0.02189719327315913,0.712789268160678,0.32102748008337806,203.42003836558726,304.64266843301965,11.220792639981013,13.308066202311617,reg:squarederror,hist,42,1
40,1.330626274982933,54.5507328596039,39.612013056875526,22.66850206817328,1.3507007968194387,0.3771259941088865,0.8622563251589198,0.13922589752375975,0.5310185185185186,1932.1499999999985,500,3,0.021354670168376135,0.7541133051305059,0.7570786586191898,200.7347895875854,318.7383734884304,0.5128775783444536,13.692295914758496,reg:squarederror,hist,42,1
41,1.6496391970431432,61.12991455593799,38.93467306784613,21.802344281737316,1.669043087744102,0.5700636409458286,0.842514039705084,0.2173428166722856,0.569675925925926,4807.97,600,3,0.0388777497492583,0.7457042685551357,0.7493934883991109,55.76050283862765,175.32787665234642,0.4379698127191805,18.53864331417708,reg:squarederror,hist,42,1
42,1.224581353017129,54.19665168901736,40.42926644423081,23.60890323807465,1.3025674809376655,0.34053017666738117,0.8663265150077627,0.12950609643007532,0.5150462962962963,1168.439999999999,450,3,0.013309690316370063,0.6535915290783106,0.8007084733994427,240.73868234391836,195.39448804804155,1.2981136457485807,12.128869412023587,reg:squarederror,hist,42,1
43,1.2938123139902018,54.079569452626835,40.32695166456308,23.543320736798975,1.3033455131062193,0.341027953276933,0.8663000000679546,0.12715738608320862,0.5122685185185185,1178.5499999999984,450,3,0.01358928479723997,0.6529081362716251,0.7995709574486899,236.74291899292845,186.56604703407078,2.6253927587263446,11.718547623623655,reg:squarederror,hist,42,1
44,1.3190158110228367,54.78880468035928,39.87905496044823,22.78553964612212,1.3431115310737025,0.3738741987416309,0.8649275402551649,0.16047952766928997,0.5296296296296297,2905.03,450,3,0.012951311929924198,0.6530531374763315,0.8160210186510365,149.23760592199636,175.4547269705669,2.3406780822370727,12.12298469162255,reg:squarederror,hist,42,1
45,1.7580460010212846,55.78618295451947,39.77629262795061,22.402186325267998,1.4004130777204482,0.40249830411089604,0.8599888556374229,0.15869080476025071,0.5423611111111112,1424.589999999999,450,4,0.012757174228660044,0.6485046491595932,0.8206851307949996,145.34728395165158,54.803248797718624,2.3856274516557394,9.322709608794009,reg:squarederror,hist,42,1
46,1.4021460519870743,58.40568460310398,41.13883104466342,23.650253821144503,1.4621960016640205,0.41972154093766945,0.8432458756659502,0.19336706340074789,0.5435185185185185,2831.17,400,4,0.018421390212385563,0.6878086491034651,0.46235366816543766,148.01100228082504,27.305052870444147,0.9326073598436122,9.420849969632021,reg:squarederror,hist,42,1
47,6.165914815035649,57.720838340495376,43.208864081820515,25.685751975261503,1.3409024657421909,0.3358564166647592,0.8411973549223113,0.22648421121060489,0.5428240740740741,5009.3499999999985,400,3,0.01797252686304573,0.596111904532398,0.446733617139282,248.9683944548208,301.0779182634956,0.8545616718440535,11.252496159026526,reg:squarederror,hist,42,1
48,7.867427602992393,57.527406536474295,41.451656968626914,24.236889363052253,1.4387112110100837,0.38781922710627625,0.8478340241020066,0.1088767436191221,0.5155092592592592,1253.7399999999998,500,3,0.07717515921002212,0.5979346268771721,0.6056692895305282,223.49735542069652,289.6564737558223,66.96491397611064,11.147217070220018,reg:squarederror,hist,42,1
49,4.477361063007265,55.88003583125914,39.945793200447916,22.662712401751847,1.377328699184973,0.39889663852344165,0.8633592516734663,0.18962796065748153,0.5347222222222223,1700.2300000000014,600,3,0.009666581143537249,0.6218033097826161,0.6827623416639408,96.77653040268072,178.18412685089268,58.780450377347854,14.061987317298922,reg:squarederror,hist,42,1
