feature,selection_frequency,clean_selection_frequency,selected_folds,selected_clean_folds,mean_importance,median_importance,max_importance,mean_rank,best_rank,selected_pre_cap,prefilter_keep,prefilter_reason,non_missing_count,non_missing_fraction,unique_values,family_x,pool_x,base_signal_x,corr_prune_keep,corr_prune_reason,correlated_with,max_abs_corr_with_kept,univariate_abs_spearman,family_y,pool_y,base_signal_y,family,pool,base_signal,selected
wind_onshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0009606412035867353,0.0,0.007685129628693882,134.25,27.0,False,True,kept,37141,0.9415895550766891,37124,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.7758541964246216,0.10743734117332099,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
wind_total_forecast_id_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0007941408153741937,0.0,0.006353126522993549,46.5,31.0,False,True,kept,37617,0.9536569907466093,37471,id_forecast,forecast_level,wind_total_forecast_id_mw,True,kept,wind_offshore_forecast_da_mw_lag_14d_same_local_qh,0.81922259691419,0.04079070704182265,id_forecast,forecast_level,wind_total_forecast_id_mw,id_forecast,forecast_level,wind_total_forecast_id_mw,False
solar_da_forecast_error_mw_rolling_median_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0006265341269074414,0.0,0.005012273015259531,141.875,37.0,False,True,kept,22660,0.5744707821016606,12485,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_mean_14d_same_local_qh,0.8648980117842907,0.11795631126465166,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False
solar_id_forecast_error_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.000579520513158151,0.0,0.0032801238704305924,126.0,38.0,False,True,kept,21424,0.5431360121688427,21027,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.7205362163442165,0.16027670140934094,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,False
solar_da_forecast_error_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.000490423078427693,0.0,0.0020400774453805184,141.5,38.0,False,True,kept,21003,0.5324629230574217,20694,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_id_forecast_error_mw_lag_2d_same_local_qh,0.86747164117629,0.08349313865386998,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False
load_da_forecast_error_mw_rolling_mean_14d_same_local_qh,0.0,0.0,0.0,0.0,0.00040199208715417596,0.0,0.0017750488841073663,104.25,39.0,False,True,kept,38581,0.9780960831537584,38578,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.5311502716504488,0.4656596943367041,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
wind_onshore_da_forecast_error_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.000264975065904605,0.0,0.00211980052723684,146.75,39.0,False,True,kept,35308,0.8951197870452529,35019,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_lag_7d_same_local_qh,0.7422719188690408,0.10116724936142146,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
solar_id_forecast_error_mw_rolling_mean_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0002036664351906729,0.0,0.0016293314815253833,138.125,39.0,False,True,kept,22636,0.5738623399670427,22476,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_mean_14d_same_local_qh,0.8757798924703658,0.18451396791059355,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,False
solar_da_forecast_error_mw_rolling_median_3d_same_local_qh,0.0,0.0,0.0,0.0,0.00020199421715041803,0.0,0.0016159537372033442,136.75,40.0,False,True,kept,21518,0.5455190771960958,14687,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.834325203342956,0.11786689181522596,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False
solar_id_forecast_error_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.00020157499114203034,0.0,0.0016125999291362427,144.0,37.0,False,True,kept,21198,0.5374065154011916,20811,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.75218174263958,0.12231328770195708,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,False
da_price_eur_mwh_rolling_median_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0001355135542265736,0.0,0.0010841084338125888,181.125,41.0,False,True,kept,39445,1.0,6307,da_price,market_history,da_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_mean_7d_same_local_qh,0.8389480468599958,0.5819895821885147,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
load_forecast_da_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.00013310058571724595,0.0,0.0010648046857379676,74.875,38.0,False,True,kept,39440,0.9998732412219546,39233,da_forecast,forecast_level,load_forecast_da_mw,True,kept,load_forecast_da_mw_lag_1d_same_local_qh,0.7831678384395433,0.0759732229399786,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False
wind_offshore_da_forecast_error_mw_rolling_std_7d_same_local_qh,0.0,0.0,0.0,0.0,0.00012594671149169617,0.0,0.0010075736919335694,175.25,36.0,False,True,kept,38483,0.9756116111040689,38289,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_std_7d_same_local_qh,0.7134298288207147,0.002604145738954623,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
total_generation_forecast_da_mw,0.0,0.0,0.0,0.0,0.00010009939238609187,0.0,0.000800795139088735,88.625,40.0,False,True,kept,31096,0.7883381924198251,30982,da_forecast,forecast_level,total_generation_forecast_da_mw,True,kept,renewable_total_forecast_da_mw,0.8196371302727025,0.29493467066464824,da_forecast,forecast_level,total_generation_forecast_da_mw,da_forecast,forecast_level,total_generation_forecast_da_mw,False
weekday_cos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.875,39.0,False,True,kept,39445,1.0,7,calendar,calendar,weekday_cos,True,kept,weekday_sin,0.20692202233935778,0.02099626068636378,calendar,calendar,weekday_cos,calendar,calendar,weekday_cos,False
month_cos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.375,40.0,False,True,kept,39445,1.0,11,calendar,calendar,month_cos,True,first_ranked_feature,,0.0,0.29122692551066026,calendar,calendar,month_cos,calendar,calendar,month_cos,False
residual_load_revision_id_minus_da_approx_mw_rolling_median_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.125,41.0,False,True,kept,39445,1.0,14360,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,first_ranked_feature,,0.0,0.22386601740039044,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
wind_offshore_forecast_da_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,42.0,False,True,kept,39434,0.9997211306883002,38133,da_forecast,forecast_level,wind_offshore_forecast_da_mw,True,kept,wind_onshore_forecast_id_mw_lag_1d_same_local_qh,0.7241725004274531,0.011488532296176758,da_forecast,forecast_level,wind_offshore_forecast_da_mw,da_forecast,forecast_level,wind_offshore_forecast_da_mw,False
wind_offshore_forecast_id_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.625,44.0,False,True,kept,39428,0.9995690201546457,38115,id_forecast,forecast_level,wind_offshore_forecast_id_mw,True,kept,renewable_total_forecast_da_mw_lag_2d_same_local_qh,0.4163103945341385,0.04812768666388528,id_forecast,forecast_level,wind_offshore_forecast_id_mw,id_forecast,forecast_level,wind_offshore_forecast_id_mw,False
residual_load_revision_id_minus_da_approx_mw_rolling_mean_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,45.0,False,True,kept,39445,1.0,39383,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_14d_same_local_qh,0.7297361106101956,0.13229223453558128,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
residual_load_revision_id_minus_da_approx_mw_rolling_mean_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,46.0,False,True,kept,39445,1.0,39431,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_median_28d_same_local_qh,0.8026980947750015,0.17877348849414246,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
wind_offshore_forecast_da_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.25,46.0,False,True,kept,37608,0.9534288249461276,36400,da_forecast,forecast_level,wind_offshore_forecast_da_mw,True,kept,renewable_total_forecast_da_mw_lag_14d_same_local_qh,0.43161497954424927,0.06028819448590713,da_forecast,forecast_level,wind_offshore_forecast_da_mw,da_forecast,forecast_level,wind_offshore_forecast_da_mw,False
residual_load_revision_id_minus_da_approx_mw_rolling_mean_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,47.0,False,True,kept,39445,1.0,39411,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_median_14d_same_local_qh,0.814130472576415,0.1737066370977739,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
residual_load_revision_id_minus_da_approx_mw_rolling_median_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,48.0,False,True,kept,39445,1.0,19350,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_median_28d_same_local_qh,0.6908083442129622,0.17462399810418947,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_std_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,False,True,kept,39445,1.0,39445,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_std_28d_same_local_qh,0.7318630158054263,0.1057708155289852,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
renewable_total_forecast_revision_id_minus_da_mw_rolling_std_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,False,True,kept,39445,1.0,39445,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_std_28d_same_local_qh,0.7024937333898601,0.10456333831138413,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
renewable_total_forecast_revision_id_minus_da_mw_rolling_std_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,False,True,kept,39445,1.0,39445,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_std_14d_same_local_qh,0.7683536520025909,0.10023065731477132,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
solar_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,52.0,False,True,kept,23037,0.5840283939662821,21362,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_7d_same_local_qh,0.26791674994869674,0.09870200390803995,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,False
solar_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,53.0,False,True,kept,23038,0.5840537457218913,21349,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_7d_same_local_qh,0.26020961064666737,0.08455572275046108,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,False
residual_load_revision_id_minus_da_approx_mw_rolling_median_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,False,True,kept,39445,1.0,17294,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_7d_same_local_qh,0.8157034959247117,0.12525605444377128,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
renewable_total_forecast_revision_id_minus_da_mw_rolling_std_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,55.0,False,True,kept,39445,1.0,39445,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_std_28d_same_local_qh,0.36304978667215965,0.11600875480608777,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_std_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,False,True,kept,39445,1.0,39445,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_median_28d_same_local_qh,0.026712537882324753,0.15666580730589502,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
residual_load_revision_id_minus_da_approx_mw_rolling_mean_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,False,True,kept,39445,1.0,39260,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_7d_same_local_qh,0.6551310398484262,0.0731680569550714,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
residual_load_revision_id_minus_da_approx_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.75,58.0,False,True,kept,38480,0.9755355558372417,37686,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,solar_forecast_revision_id_minus_da_mw_lag_7d_same_local_qh,0.5451317966288071,0.07905223941992373,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_mean_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25,58.0,False,True,kept,39445,1.0,39431,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_14d_same_local_qh,0.8570535155433583,0.07061625801240952,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
residual_load_revision_id_minus_da_approx_mw_rolling_median_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,59.0,False,True,kept,39445,1.0,24480,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_3d_same_local_qh,0.8573972851116058,0.0665547656000261,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_median_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,False,True,kept,39445,1.0,14606,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_median_28d_same_local_qh,0.8022949206134001,0.06828206117361761,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
solar_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.875,61.0,False,True,kept,22048,0.5589555076689061,20449,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_median_14d_same_local_qh,0.18668824298320355,0.06551719625574427,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_median_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.375,61.0,False,True,kept,39445,1.0,19207,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_median_14d_same_local_qh,0.8168074438372575,0.06358943084183262,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.375,62.0,False,True,kept,39445,1.0,39438,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_28d_same_local_qh,0.8446276098506825,0.05982977770242629,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_mean_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.625,64.0,False,True,kept,39445,1.0,39419,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_7d_same_local_qh,0.8635564067839935,0.045174821646032544,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_std_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.125,65.0,False,True,kept,39445,1.0,39445,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_std_7d_same_local_qh,0.8011825088668624,0.04405602333992603,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_median_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.625,66.0,False,True,kept,39445,1.0,17525,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_median_7d_same_local_qh,0.8135808995318465,0.04113615468719038,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
renewable_total_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.625,69.0,False,True,kept,37617,0.9536569907466093,37170,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,solar_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.5631269761961564,0.026283675268495316,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
renewable_total_forecast_revision_id_minus_da_mw_rolling_std_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,False,True,kept,39445,1.0,39445,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_std_7d_same_local_qh,0.5981990360009697,0.07944992339294735,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
solar_forecast_revision_id_minus_da_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,False,True,kept,22536,0.5713271644061352,20905,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_14d_same_local_qh,0.21526431474128063,0.11238037541983126,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,False,True,kept,39441,0.9998985929775637,38873,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_lag_2d_same_local_qh,0.8790956016588647,0.020317885507441662,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_std_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.625,74.0,False,True,kept,39445,1.0,39445,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_std_3d_same_local_qh,0.811546966176003,0.020880727378889394,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
wind_offshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.375,75.0,False,True,kept,39421,0.9993915578653821,37234,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,True,kept,wind_onshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.23550140947736595,0.0260567705553519,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,False
residual_load_revision_id_minus_da_approx_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.75,76.0,False,True,kept,39440,0.9998732412219546,38651,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,wind_onshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.8173787885070234,0.01913557436513458,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_median_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.75,77.0,False,True,kept,39445,1.0,24406,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_3d_same_local_qh,0.8393045317533224,0.007525795862196178,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.875,78.0,False,True,kept,37617,0.9536569907466093,37078,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.8732678245203082,0.0068117059384666685,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
hour_sin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.875,79.0,False,True,kept,39445,1.0,22,calendar,calendar,hour_sin,True,kept,quarter_cos,0.13633766064087036,0.11842144641393966,calendar,calendar,hour_sin,calendar,calendar,hour_sin,False
wind_offshore_forecast_revision_id_minus_da_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,79.0,False,True,kept,38459,0.9750031689694512,36330,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_lag_7d_same_local_qh,0.523490608330737,0.01837369951131318,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,False
solar_forecast_da_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.75,80.0,False,True,kept,22567,0.5721130688300164,21141,da_forecast,forecast_level,solar_forecast_da_mw,True,kept,solar_forecast_da_mw_lag_14d_same_local_qh,0.9164258755492174,0.6143891623508395,da_forecast,forecast_level,solar_forecast_da_mw,da_forecast,forecast_level,solar_forecast_da_mw,False
residual_load_forecast_da_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,False,True,kept,38480,0.9755355558372417,38404,da_forecast,forecast_level,residual_load_forecast_da_mw,True,kept,solar_forecast_da_mw_lag_7d_same_local_qh,0.6172882342957895,0.4727759780279586,da_forecast,forecast_level,residual_load_forecast_da_mw,da_forecast,forecast_level,residual_load_forecast_da_mw,False
